id,transaction,datetime,name,value,source,location,created_at
1783,logging,2026-01-25T11:55:45Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T06:56:26-05:00
1784,logging,2026-01-25T11:56:22Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T06:57:03-05:00
1785,logging,2026-01-25T11:56:59Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T06:57:40-05:00
1786,logging,2026-01-25T11:57:36Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T06:58:17-05:00
1787,logging,2026-01-25T11:58:13Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T06:58:54-05:00
1788,logging,2026-01-25T11:58:50Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T06:59:31-05:00
1789,logging,2026-01-25T11:59:26Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:00:07-05:00
1790,logging,2026-01-25T12:00:03Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:00:44-05:00
1791,logging,2026-01-25T12:00:40Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:01:21-05:00
1792,logging,2026-01-25T12:01:17Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:01:58-05:00
1793,logging,2026-01-25T12:01:54Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:02:35-05:00
1794,logging,2026-01-25T12:02:31Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:03:12-05:00
1795,logging,2026-01-25T12:03:08Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:03:49-05:00
1796,logging,2026-01-25T12:03:45Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:04:26-05:00
1797,logging,2026-01-25T12:04:22Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:05:03-05:00
1798,logging,2026-01-25T12:04:59Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:05:40-05:00
1799,logging,2026-01-25T12:05:36Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:06:17-05:00
1800,logging,2026-01-25T12:06:12Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:06:54-05:00
1801,logging,2026-01-25T12:06:49Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:07:31-05:00
1802,logging,2026-01-25T12:07:26Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:08:08-05:00
1803,logging,2026-01-25T12:08:03Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:08:45-05:00
1804,logging,2026-01-25T12:08:40Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:09:22-05:00
1805,logging,2026-01-25T12:09:17Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:09:58-05:00
1806,logging,2026-01-25T12:09:54Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:10:35-05:00
1807,logging,2026-01-25T12:10:31Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:11:12-05:00
1808,logging,2026-01-25T12:11:08Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:11:49-05:00
1809,logging,2026-01-25T12:11:45Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:12:26-05:00
1810,logging,2026-01-25T12:12:22Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:13:03-05:00
1811,logging,2026-01-25T12:12:58Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:13:40-05:00
1812,logging,2026-01-25T12:13:35Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:14:17-05:00
1813,logging,2026-01-25T12:14:12Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:14:54-05:00
1814,logging,2026-01-25T12:14:49Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:15:31-05:00
1815,logging,2026-01-25T12:15:26Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:16:08-05:00
1816,logging,2026-01-25T12:16:03Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:16:45-05:00
1817,logging,2026-01-25T12:16:40Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:17:22-05:00
1818,logging,2026-01-25T12:17:17Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:17:59-05:00
1819,logging,2026-01-25T12:17:54Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:18:36-05:00
1820,logging,2026-01-25T12:18:31Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:19:12-05:00
1821,logging,2026-01-25T12:19:08Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:19:49-05:00
1822,logging,2026-01-25T12:19:44Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:20:26-05:00
1823,logging,2026-01-25T12:20:21Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:21:03-05:00
1824,logging,2026-01-25T12:20:58Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:21:40-05:00
1825,logging,2026-01-25T12:21:35Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:22:17-05:00
1826,logging,2026-01-25T12:22:12Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:22:54-05:00
1827,logging,2026-01-25T12:22:49Z,temperature,57.09,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:23:31-05:00
1828,logging,2026-01-25T12:23:26Z,temperature,57.31,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:24:08-05:00
1829,logging,2026-01-25T12:24:03Z,temperature,57.42,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:24:45-05:00
1830,logging,2026-01-25T12:24:40Z,temperature,57.65,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:25:22-05:00
1831,logging,2026-01-25T12:25:17Z,temperature,57.88,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:25:59-05:00
1832,logging,2026-01-25T12:25:54Z,temperature,58.1,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:26:36-05:00
1833,logging,2026-01-25T12:26:30Z,temperature,58.33,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:27:13-05:00
1834,logging,2026-01-25T12:27:07Z,temperature,58.55,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:27:50-05:00
1835,logging,2026-01-25T12:27:44Z,temperature,58.66,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:28:26-05:00
1836,logging,2026-01-25T12:28:21Z,temperature,58.89,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:29:03-05:00
1837,logging,2026-01-25T12:28:58Z,temperature,59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:29:40-05:00
1838,logging,2026-01-25T12:29:35Z,temperature,59.22,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:30:17-05:00
1839,logging,2026-01-25T12:30:12Z,temperature,59.34,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:30:54-05:00
1840,logging,2026-01-25T12:30:49Z,temperature,59.45,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:31:31-05:00
1841,logging,2026-01-25T12:31:26Z,temperature,59.56,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:32:08-05:00
1842,logging,2026-01-25T12:32:03Z,temperature,59.67,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:32:45-05:00
1843,logging,2026-01-25T12:32:40Z,temperature,59.79,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:33:22-05:00
1844,logging,2026-01-25T12:33:16Z,temperature,59.9,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:33:59-05:00
1845,logging,2026-01-25T12:33:53Z,temperature,60.01,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:34:36-05:00
1846,logging,2026-01-25T12:34:30Z,temperature,60.01,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:35:13-05:00
1847,logging,2026-01-25T12:35:07Z,temperature,60.12,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:35:50-05:00
1848,logging,2026-01-25T12:35:44Z,temperature,60.12,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:36:27-05:00
1849,logging,2026-01-25T12:36:21Z,temperature,60.12,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:37:04-05:00
1850,logging,2026-01-25T12:36:58Z,temperature,60.24,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:37:40-05:00
1851,logging,2026-01-25T12:37:35Z,temperature,60.35,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:38:17-05:00
1852,logging,2026-01-25T12:38:12Z,temperature,60.24,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:38:54-05:00
1853,logging,2026-01-25T12:38:49Z,temperature,60.35,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:39:31-05:00
1854,logging,2026-01-25T12:39:26Z,temperature,60.35,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:40:08-05:00
1855,logging,2026-01-25T12:40:02Z,temperature,60.46,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:40:45-05:00
1856,logging,2026-01-25T12:40:39Z,temperature,60.58,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:41:22-05:00
1857,logging,2026-01-25T12:41:16Z,temperature,60.58,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:41:59-05:00
1858,logging,2026-01-25T12:41:53Z,temperature,60.58,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:42:36-05:00
1859,logging,2026-01-25T12:42:30Z,temperature,60.69,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:43:13-05:00
1860,logging,2026-01-25T12:43:07Z,temperature,60.69,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:43:50-05:00
1861,logging,2026-01-25T12:43:44Z,temperature,60.69,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:44:27-05:00
1862,logging,2026-01-25T12:44:21Z,temperature,60.8,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:45:04-05:00
1863,logging,2026-01-25T12:44:58Z,temperature,60.69,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:45:41-05:00
1864,logging,2026-01-25T12:45:35Z,temperature,60.8,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:46:18-05:00
1865,logging,2026-01-25T12:46:12Z,temperature,60.69,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:46:55-05:00
1866,logging,2026-01-25T12:46:48Z,temperature,60.8,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:47:31-05:00
1867,logging,2026-01-25T12:47:25Z,temperature,60.8,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:48:08-05:00
1868,logging,2026-01-25T12:48:02Z,temperature,60.8,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:48:45-05:00
1869,logging,2026-01-25T12:48:39Z,temperature,60.8,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:49:22-05:00
1870,logging,2026-01-25T12:49:16Z,temperature,60.8,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:49:59-05:00
1871,logging,2026-01-25T12:49:53Z,temperature,60.91,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:50:36-05:00
1872,logging,2026-01-25T12:50:30Z,temperature,60.91,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:51:13-05:00
1873,logging,2026-01-25T12:51:07Z,temperature,60.91,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:51:50-05:00
1874,logging,2026-01-25T12:51:44Z,temperature,60.91,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:52:27-05:00
1875,logging,2026-01-25T12:52:21Z,temperature,61.03,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:53:04-05:00
1876,logging,2026-01-25T12:52:58Z,temperature,61.03,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:53:41-05:00
1877,logging,2026-01-25T12:53:34Z,temperature,61.03,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:54:18-05:00
1878,logging,2026-01-25T12:54:11Z,temperature,61.03,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:54:55-05:00
1879,logging,2026-01-25T12:54:48Z,temperature,61.03,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:55:32-05:00
1880,logging,2026-01-25T12:55:25Z,temperature,61.03,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:56:09-05:00
1881,logging,2026-01-25T12:56:02Z,temperature,61.03,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:56:45-05:00
1882,logging,2026-01-25T12:56:39Z,temperature,61.03,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:57:22-05:00
1883,logging,2026-01-25T12:57:16Z,temperature,61.03,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:57:59-05:00
1884,logging,2026-01-25T12:57:53Z,temperature,61.14,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:58:36-05:00
1885,logging,2026-01-25T12:58:30Z,temperature,61.14,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:59:13-05:00
1886,logging,2026-01-25T12:59:07Z,temperature,61.14,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T07:59:50-05:00
1887,logging,2026-01-25T12:59:44Z,temperature,61.14,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:00:27-05:00
1888,logging,2026-01-25T13:00:20Z,temperature,61.14,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:01:04-05:00
1889,logging,2026-01-25T13:00:57Z,temperature,61.14,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:01:41-05:00
1890,logging,2026-01-25T13:01:34Z,temperature,61.14,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:02:18-05:00
1891,logging,2026-01-25T13:02:11Z,temperature,61.14,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:02:55-05:00
1892,logging,2026-01-25T13:02:48Z,temperature,61.25,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:03:32-05:00
1893,logging,2026-01-25T13:03:25Z,temperature,61.25,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:04:09-05:00
1894,logging,2026-01-25T13:04:02Z,temperature,61.25,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:04:46-05:00
1895,logging,2026-01-25T13:04:39Z,temperature,61.25,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:05:23-05:00
1896,logging,2026-01-25T13:05:16Z,temperature,61.25,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:05:59-05:00
1897,logging,2026-01-25T13:05:53Z,temperature,61.36,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:06:36-05:00
1898,logging,2026-01-25T13:06:30Z,temperature,61.36,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:07:13-05:00
1899,logging,2026-01-25T13:07:06Z,temperature,61.36,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:07:50-05:00
1900,logging,2026-01-25T13:07:43Z,temperature,61.36,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:08:27-05:00
1901,logging,2026-01-25T13:08:20Z,temperature,61.36,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:09:04-05:00
1902,logging,2026-01-25T13:08:57Z,temperature,61.36,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:09:41-05:00
1903,logging,2026-01-25T13:09:34Z,temperature,61.36,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:10:18-05:00
1904,logging,2026-01-25T13:10:11Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:10:55-05:00
1905,logging,2026-01-25T13:10:48Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:11:32-05:00
1906,logging,2026-01-25T13:11:25Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:12:09-05:00
1907,logging,2026-01-25T13:12:02Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:12:46-05:00
1908,logging,2026-01-25T13:12:39Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:13:23-05:00
1909,logging,2026-01-25T13:13:15Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:14:00-05:00
1910,logging,2026-01-25T13:13:52Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:14:37-05:00
1911,logging,2026-01-25T13:14:29Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:15:13-05:00
1912,logging,2026-01-25T13:15:06Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:15:50-05:00
1913,logging,2026-01-25T13:15:43Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:16:27-05:00
1914,logging,2026-01-25T13:16:20Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:17:04-05:00
1915,logging,2026-01-25T13:16:57Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:17:41-05:00
1916,logging,2026-01-25T13:17:34Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:18:18-05:00
1917,logging,2026-01-25T13:18:11Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:18:55-05:00
1918,logging,2026-01-25T13:18:48Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:19:32-05:00
1919,logging,2026-01-25T13:19:25Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:20:09-05:00
1920,logging,2026-01-25T13:20:01Z,temperature,61.47,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:20:46-05:00
1921,logging,2026-01-25T13:20:38Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:21:23-05:00
1922,logging,2026-01-25T13:21:15Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:22:00-05:00
1923,logging,2026-01-25T13:21:52Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:22:37-05:00
1924,logging,2026-01-25T13:22:29Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:23:14-05:00
1925,logging,2026-01-25T13:23:06Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:23:51-05:00
1926,logging,2026-01-25T13:23:43Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:24:27-05:00
1927,logging,2026-01-25T13:24:20Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:25:04-05:00
1928,logging,2026-01-25T13:24:57Z,temperature,61.7,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:25:41-05:00
1929,logging,2026-01-25T13:25:34Z,temperature,61.7,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:26:18-05:00
1930,logging,2026-01-25T13:26:11Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:26:55-05:00
1931,logging,2026-01-25T13:26:47Z,temperature,61.7,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:27:32-05:00
1932,logging,2026-01-25T13:27:24Z,temperature,61.7,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:28:09-05:00
1933,logging,2026-01-25T13:28:01Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:28:46-05:00
1934,logging,2026-01-25T13:28:38Z,temperature,61.59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:29:23-05:00
1935,logging,2026-01-25T13:29:15Z,temperature,61.7,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:30:00-05:00
1936,logging,2026-01-25T13:29:52Z,temperature,61.7,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:30:37-05:00
1937,logging,2026-01-25T13:30:29Z,temperature,61.7,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:31:14-05:00
1938,logging,2026-01-25T13:31:06Z,temperature,61.81,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:31:51-05:00
1939,logging,2026-01-25T13:31:43Z,temperature,61.7,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:32:28-05:00
1940,logging,2026-01-25T13:32:20Z,temperature,61.81,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:33:05-05:00
1941,logging,2026-01-25T13:32:57Z,temperature,61.81,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:33:41-05:00
1942,logging,2026-01-25T13:33:33Z,temperature,61.81,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:34:18-05:00
1943,logging,2026-01-25T13:34:10Z,temperature,61.81,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:34:55-05:00
1944,logging,2026-01-25T13:34:47Z,temperature,61.81,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:35:32-05:00
1945,logging,2026-01-25T13:35:24Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:36:09-05:00
1946,logging,2026-01-25T13:36:01Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:36:46-05:00
1947,logging,2026-01-25T13:36:38Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:37:23-05:00
1948,logging,2026-01-25T13:37:15Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:38:00-05:00
1949,logging,2026-01-25T13:37:52Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:38:37-05:00
1950,logging,2026-01-25T13:38:29Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:39:14-05:00
1951,logging,2026-01-25T13:39:06Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:39:51-05:00
1952,logging,2026-01-25T13:39:43Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:40:28-05:00
1953,logging,2026-01-25T13:40:19Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:41:05-05:00
1954,logging,2026-01-25T13:40:56Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:41:42-05:00
1955,logging,2026-01-25T13:41:33Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:42:19-05:00
1956,logging,2026-01-25T13:42:10Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:42:55-05:00
1957,logging,2026-01-25T13:42:47Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:43:32-05:00
1958,logging,2026-01-25T13:43:24Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:44:09-05:00
1959,logging,2026-01-25T13:44:01Z,temperature,61.81,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:44:46-05:00
1960,logging,2026-01-25T13:44:38Z,temperature,61.81,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:45:23-05:00
1961,logging,2026-01-25T13:45:15Z,temperature,61.81,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:46:00-05:00
1962,logging,2026-01-25T13:45:52Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:46:37-05:00
1963,logging,2026-01-25T13:46:29Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:47:14-05:00
1964,logging,2026-01-25T13:47:05Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:47:51-05:00
1965,logging,2026-01-25T13:47:42Z,temperature,61.92,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:48:28-05:00
1966,logging,2026-01-25T13:48:19Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:49:05-05:00
1967,logging,2026-01-25T13:48:56Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:49:42-05:00
1968,logging,2026-01-25T13:49:33Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:50:19-05:00
1969,logging,2026-01-25T13:50:10Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:50:56-05:00
1970,logging,2026-01-25T13:50:47Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:51:33-05:00
1971,logging,2026-01-25T13:51:24Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:52:10-05:00
1972,logging,2026-01-25T13:52:01Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:52:47-05:00
1973,logging,2026-01-25T13:52:38Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:53:23-05:00
1974,logging,2026-01-25T13:53:15Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:54:00-05:00
1975,logging,2026-01-25T13:53:51Z,temperature,62.15,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:54:37-05:00
1976,logging,2026-01-25T13:54:28Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:55:14-05:00
1977,logging,2026-01-25T13:55:05Z,temperature,62.04,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:55:51-05:00
1978,logging,2026-01-25T13:55:42Z,temperature,62.15,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:56:28-05:00
1979,logging,2026-01-25T13:56:19Z,temperature,62.15,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:57:05-05:00
1980,logging,2026-01-25T13:56:56Z,temperature,62.15,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:57:42-05:00
1981,logging,2026-01-25T13:57:33Z,temperature,62.15,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:58:19-05:00
1982,logging,2026-01-25T13:58:10Z,temperature,62.15,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:58:56-05:00
1983,logging,2026-01-25T13:58:47Z,temperature,62.26,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T08:59:33-05:00
1984,logging,2026-01-25T13:59:24Z,temperature,62.26,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T09:00:10-05:00
